candidate_id,headline,summary,skills,score
CAND_0091062,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 5.1 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['LLMs' 'CSS' 'REST APIs' 'Computer Vision' 'BigQuery' 'Forecasting'
 'Kafka' 'Reinforcement Learning' 'Vue.js' 'NLP' 'Weaviate' 'RAG'
 'BentoML' 'OpenCV']",0.66292167
CAND_0033699,Cloud Engineer | Backend systems & APIs,"Software engineer with 5.1 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. Most of my work is conventional backend engineering — APIs, databases, queues, deployments. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['Spark' 'pgvector' 'Excel' 'Time Series' 'BM25' 'PostgreSQL' 'Docker'
 'Tailwind' 'Computer Vision' 'Kubernetes' 'AWS' 'SQL' 'Illustrator']",0.66289324
CAND_0030390,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 5.9 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['React' 'MLflow' 'Semantic Search' 'Next.js' 'Airflow' 'AWS'
 'Weights & Biases' 'Snowflake' 'Data Science' 'Kubeflow' 'Excel']",0.66256464
CAND_0079194,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 5.9 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['BentoML' 'Speech Recognition' 'Hadoop' 'Flask' 'OpenCV' 'Kafka' 'Sales'
 'Data Science' 'Statistical Modeling' 'Image Classification'
 'Time Series' 'React' 'SQL' 'LLMs']",0.6623953
CAND_0061025,Cloud Engineer | Backend systems & APIs,"Software engineer with 4.8 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've spent most of my career on web and API development — Python/Django and Node.js mostly. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['MongoDB' 'Tailwind' 'Angular' 'React' 'Milvus' 'Accounting' 'CSS'
 'Hadoop' 'Microservices' 'JavaScript' 'Spark']",0.6622391
CAND_0031459,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 2.6 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Feature Engineering' 'TTS' 'Agile' 'GANs' 'PEFT' 'Weights & Biases'
 'CNN' 'Snowflake' 'Flask']",0.6616702
CAND_0012300,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 4.7 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Rust' 'Fine-tuning LLMs' 'GCP' 'Haystack' 'Snowflake' 'Kubeflow'
 'Object Detection' 'Sentence Transformers' 'Forecasting' 'Data Science'
 'GANs' 'Marketing' 'Weights & Biases' 'BM25']",0.6616114
CAND_0010148,"Analytics Engineer | SQL, Spark, Cloud","Software / data professional with 6.5 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Java' 'dbt' 'Time Series' 'Python' 'Qdrant' 'LLMs' 'Weights & Biases'
 'gRPC' 'Django' 'Microservices' 'Object Detection' 'Spring Boot'
 'Elasticsearch' 'ASR' 'Databricks']",0.66146374
CAND_0019794,Cloud Engineer | Backend systems & APIs,"Software engineer with 7.8 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've spent most of my career on web and API development — Python/Django and Node.js mostly. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['Rust' 'Hadoop' 'Computer Vision' 'Go' 'Six Sigma' 'Django' 'JavaScript'
 'GraphQL' 'MongoDB' 'Terraform' 'TypeScript' 'Flask']",0.6614474
CAND_0095925,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 6.1 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Forecasting' 'NLP' 'Data Science' 'Apache Beam' 'Docker' 'Vue.js'
 'Spring Boot' 'Speech Recognition' 'TTS' 'LangChain' 'Webpack'
 'Reinforcement Learning']",0.66118157
CAND_0070285,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 4.1 years of experience building data pipelines, backend systems, and analytics infrastructure. Most of my work has been data pipelines and analytics infrastructure; I've shipped a couple of small ML features but it's not the core of my day. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Apache Beam' 'Kubeflow' 'Excel' 'AWS' 'Feature Engineering' 'SQL'
 'Spring Boot' 'Forecasting' 'Weights & Biases' 'MLOps' 'Weaviate'
 'Terraform' 'Milvus' 'Node.js' 'Illustrator' 'Time Series'
 'Object Detection' 'Recommendation Systems' 'Hugging Face Transformers']",0.66088957
CAND_0010789,Cloud Engineer | Backend systems & APIs,"Software engineer with 6.4 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've spent most of my career on web and API development — Python/Django and Node.js mostly. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['Java' 'React' 'OpenSearch' 'Flask' 'Redis' 'Tally'
 'Hugging Face Transformers' 'CI/CD' 'MongoDB' 'Hadoop']",0.6607215
CAND_0001112,Cloud Engineer | Backend systems & APIs,"Software engineer with 1.1 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. Most of my work is conventional backend engineering — APIs, databases, queues, deployments. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['Spark' 'MLOps' 'Weights & Biases' 'Flask' 'Node.js' 'Apache Flink'
 'Photoshop' 'Data Pipelines' 'Webpack' 'SQL' 'Microservices' 'REST APIs']",0.66043496
CAND_0062403,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 5.1 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Kubeflow' 'Java' 'YOLO' 'PostgreSQL' 'Rust' 'Weights & Biases' 'gRPC'
 'FastAPI' 'Airflow' 'Redux' 'Milvus']",0.6604292
CAND_0089970,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 4.0 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['ASR' 'Angular' 'ETL' 'pgvector' 'LangChain' 'OpenCV'
 'Reinforcement Learning' 'MongoDB' 'Statistical Modeling' 'Forecasting'
 'Figma']",0.6603708
CAND_0036986,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 7.5 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Statistical Modeling' 'ETL' 'TypeScript' 'Kubeflow' 'GraphQL' 'GANs'
 'React' 'Weights & Biases' 'LangChain' 'Apache Flink' 'Microservices']",0.6603046
CAND_0018203,Cloud Engineer | Backend systems & APIs,"Software engineer with 4.2 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've spent most of my career on web and API development — Python/Django and Node.js mostly. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['Redis' 'Salesforce CRM' 'Six Sigma' 'Rust' 'Content Writing' 'SAP'
 'Figma' 'PEFT' 'CI/CD' 'AWS' 'Agile' 'Azure']",0.6601937
CAND_0058098,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 7.8 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Data Science' 'Forecasting' 'Weights & Biases' 'GANs'
 'Project Management' 'Webpack' 'Elasticsearch' 'Feature Engineering'
 'PostgreSQL' 'Snowflake' 'RAG' 'Diffusion Models' 'Redis' 'LoRA'
 'Hugging Face Transformers' 'Image Classification']",0.6601573
CAND_0072549,"Senior Data Engineer | SQL, Spark, Cloud","Software / data professional with 2.2 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Flask' 'PostgreSQL' 'Elasticsearch' 'Reinforcement Learning'
 'TensorFlow' 'Go' 'Vector Search' 'Weights & Biases' 'BentoML'
 'Terraform' 'Time Series' 'LlamaIndex' 'Data Science'
 'Statistical Modeling' 'Apache Flink']",0.66008145
CAND_0022599,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 3.6 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Spark' 'ASR' 'MLOps' 'Webpack' 'Apache Flink' 'Data Science' 'Agile'
 'Time Series' 'OpenCV' 'ETL' 'QLoRA' 'Reinforcement Learning' 'Milvus'
 'FastAPI' 'YOLO' 'Vector Search' 'Haystack' 'Six Sigma']",0.66005987
CAND_0040283,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 6.5 years of experience building data pipelines, backend systems, and analytics infrastructure. Most of my work has been data pipelines and analytics infrastructure; I've shipped a couple of small ML features but it's not the core of my day. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Next.js' 'TensorFlow' 'Information Retrieval' 'GCP' 'Computer Vision'
 'Flask' 'Apache Flink' 'MLOps' 'Weaviate' 'Weights & Biases' 'Sales'
 'Data Pipelines' 'Kubernetes' 'Azure']",0.6599689
CAND_0025446,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 4.1 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Next.js' 'Agile' 'Data Science' 'Object Detection'
 'Statistical Modeling' 'Speech Recognition' 'Feature Engineering'
 'MLflow' 'Recommendation Systems' 'SAP' 'gRPC' 'GANs']",0.6598988
CAND_0090021,Cloud Engineer | Backend systems & APIs,"Software engineer with 9.2 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've spent most of my career on web and API development — Python/Django and Node.js mostly. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['Embeddings' 'MongoDB' 'Next.js' 'Django' 'Tally' 'Spark' 'Databricks'
 'Illustrator' 'Redux' 'Java' 'Vue.js']",0.6597162
CAND_0056845,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 5.4 years of experience building data pipelines, backend systems, and analytics infrastructure. Most of my work has been data pipelines and analytics infrastructure; I've shipped a couple of small ML features but it's not the core of my day. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Semantic Search' 'Kubernetes' 'Statistical Modeling' 'Kubeflow' 'Excel'
 'MLOps' 'Scrum' 'Webpack' 'Forecasting' 'Milvus' 'MLflow'
 'Recommendation Systems' 'PyTorch' 'Rust' 'BentoML' 'Redux']",0.65971285
CAND_0021938,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 3.0 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Learning to Rank' 'Data Pipelines' 'Diffusion Models' 'LLMs' 'MLflow'
 'Time Series' 'Apache Flink' 'SQL' 'YOLO' 'Statistical Modeling']",0.65950835
CAND_0005246,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 2.7 years of experience building data pipelines, backend systems, and analytics infrastructure. I've been the engineer who makes ML possible by getting the data pipelines right; now I want to do more of the ML itself. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Flask' 'Tally' 'Diffusion Models' 'Image Classification' 'FastAPI' 'RAG'
 'Object Detection' 'Milvus' 'ETL' 'Microservices' 'MLflow' 'TTS'
 'LangChain' 'Kubeflow' 'Statistical Modeling']",0.6595018
CAND_0052843,"Senior Data Engineer | SQL, Spark, Cloud","Software / data professional with 3.7 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Spark' 'ASR' 'Airflow' 'BentoML' 'Speech Recognition' 'LoRA' 'Milvus'
 'Feature Engineering' 'REST APIs' 'Project Management' 'GANs' 'AWS'
 'MLOps' 'Kafka' 'MongoDB']",0.65949905
CAND_0072917,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 7.7 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Kafka' 'Airflow' 'Semantic Search' 'Machine Learning' 'Six Sigma'
 'Apache Beam' 'Rust' 'CSS' 'SQL' 'Kubeflow' 'Deep Learning'
 'Diffusion Models' 'Weaviate' 'Computer Vision' 'HTML' 'MLflow']",0.6594788
CAND_0032431,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 2.9 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Hadoop' 'pgvector' 'Content Writing' 'MLOps' 'Computer Vision' 'Java'
 'CSS' 'Go' 'Django' 'Deep Learning' 'Vector Search'
 'Image Classification']",0.6594453
CAND_0072685,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 5.7 years of experience building data pipelines, backend systems, and analytics infrastructure. Started my career in backend engineering and gradually moved closer to data — first dashboards, then ETL, now some basic ML. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['Tailwind' 'Content Writing' 'ETL' 'BentoML' 'ASR' 'Terraform' 'SQL'
 'Statistical Modeling' 'Tally' 'Recommendation Systems' 'Six Sigma'
 'Node.js']",0.65915775
CAND_0074262,Backend Engineer | Data pipelines & analytics,"Software / data professional with 7.0 years of experience building data pipelines, backend systems, and analytics infrastructure. I'm a backend/data hybrid — Spark, Airflow, SQL warehouses are home territory; I'm building competence on the ML side. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['PyTorch' 'REST APIs' 'Time Series' 'Fine-tuning LLMs' 'TTS' 'React'
 'Feature Engineering' 'AWS' 'PEFT' 'Image Classification' 'CNN' 'Hadoop'
 'Figma' 'Prompt Engineering' 'MongoDB']",0.6591385
CAND_0012923,Cloud Engineer | Backend systems & APIs,"Software engineer with 6.1 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. I've spent most of my career on web and API development — Python/Django and Node.js mostly. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['SEO' 'Django' 'GCP' 'PowerPoint' 'TTS' 'Photoshop' 'Computer Vision'
 'AWS' 'dbt' 'Pinecone' 'Airflow' 'Next.js' 'TypeScript' 'REST APIs'
 'Elasticsearch']",0.65862006
CAND_0024895,"Backend Engineer | SQL, Spark, Cloud","Software / data professional with 4.4 years of experience building data pipelines, backend systems, and analytics infrastructure. I've been the engineer who makes ML possible by getting the data pipelines right; now I want to do more of the ML itself. My toolkit is solid on the data engineering side — Python, SQL, Spark, Airflow, warehouse design — and I've completed a couple of self-directed ML projects (Kaggle competitions, side projects fine-tuning small models). Interested in transitioning toward more AI/ML-focused work, ideally at a company where I can leverage my existing data-infra skills while learning modern ML practice.","['SEO' 'Forecasting' 'LangChain' 'Kubernetes' 'CNN' 'TensorFlow'
 'Diffusion Models' 'React' 'Information Retrieval' 'MLflow' 'Marketing'
 'Next.js' 'QLoRA' 'Hadoop' 'Computer Vision' 'TTS' 'REST APIs' 'GCP']",0.65856445
CAND_0002474,Cloud Engineer | Backend systems & APIs,"Software engineer with 9.6 years of experience across web, backend, and cloud systems. Strong fundamentals in software development and system design. My background is full-stack, but my comfort zone is the backend and the database. I've been keeping up with AI/ML at a self-learner level — taken some online courses, played with the OpenAI and Anthropic APIs, built a small RAG side project — but I haven't done it in a professional capacity yet. Open to roles where I can either deepen my software engineering work or, if the team is open to it, start contributing to ML-adjacent systems.","['Haystack' 'REST APIs' 'Python' 'Forecasting' 'Salesforce CRM'
 'Weights & Biases' 'Java' 'Hadoop' 'Databricks' 'AWS' 'Kafka' 'GraphQL']",0.6583527
